inquiry_id,text,label
TR01327,재입고 알림 여러 상품 걸어놨는데 한꺼번에 관리할 수 있나요?,재입고
TR01328,이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요. 확인 부탁드립니다.,상품정보
TR01329,두 개 주문 중 하나만 취소했는데 환불액 계산이 맞는지 봐주세요. 빠른 답변 부탁드려요.,환불
TR01330,안녕하세요. 배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요.,교환
TR01331,문의드립니다. 사이즈별 실측 정보가 어디에 나와 있나요? 확인 부탁드립니다.,상품정보
TR01332,수고 많으세요. 지퍼가 고장 나서 같은 모델 정상품으로 교환 부탁드려요. 확인 부탁드립니다.,교환
TR01333,수고 많으세요. 특정 옵션만 빠르게 다시 들어오는 편인지 궁금해요. 확인 부탁드립니다.,재입고
TR01334,안녕하세요. 옵션을 잘못 선택해서 다른 사이즈로 바꿔주실 수 있나요?,교환
TR01335,안녕하세요. 인덕션에서도 사용 가능한가요? 가스레인지 전용인가요?,상품정보
TR01336,"반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요?",반품
TR01337,안녕하세요. 방송에 나온 그 상품 어디서 찾는지 검색이 안 돼요.,기타
TR01338,리뷰 이벤트 당첨자 발표는 언제 어디서 확인하나요? 빠른 답변 부탁드려요.,기타
TR01339,환불은 됐다는데 부분 금액만 들어와서 나머지가 궁금해요. 빠른 답변 부탁드려요.,환불
TR01340,기프트카드 잔액으로 일부 결제하고 나머지는 카드로 할 수 있나요? 감사합니다.,주문결제
TR01341,안녕하세요. 기프트카드 잔액으로 일부 결제하고 나머지는 카드로 할 수 있나요? 확인 부탁드립니다.,주문결제
TR01342,배송 중에 파손돼서 왔어요. 동일 상품으로 교환해 주세요. 감사합니다.,교환
TR01343,수고 많으세요. 회원 등급별 혜택을 한눈에 볼 수 있는 페이지가 있나요?,회원멤버십
TR01344,아이디가 기억이 안 나는데 찾을 수 있을까요?,회원멤버십
TR01345,문의드립니다. 결제 취소하고 싶은데 어디서 하면 되나요? 빠른 답변 부탁드려요.,취소
TR01346,기업 단체복으로 단체 주문하려는데 담당자 연락처 있나요? 감사합니다.,기타
TR01347,문의드립니다. 색상이 모니터마다 다르게 보이던데 실제 톤이 어떤가요? 빠른 답변 부탁드려요.,상품정보
TR01348,"수고 많으세요. 반품하려는데 회수 기사님이 직접 오시는 건가요, 제가 보내야 하나요?",반품
TR01349,기부 캠페인 참여하려면 어떻게 하면 되나요? 확인 부탁드립니다.,기타
TR01350,수고 많으세요. 무통장입금 가상계좌 입금기한이 지났는데 재발급 가능해요?,주문결제
TR01351,문의드립니다. 쿠폰 할인받고 샀는데 환불 금액에 그게 어떻게 반영되나요?,환불
TR01352,안녕하세요. 배송지를 잘못 적었는데 출고 전이면 주소 바꿀 수 있나요? 감사합니다.,배송문의
TR01353,수고 많으세요. 환불 처리됐다고 문자 왔는데 통장에 아직 안 들어왔어요. 확인 부탁드립니다.,환불
TR01354,안녕하세요. 주문할 때 부재중이라 편의점 픽업으로 바꿀 수 있나요? 빠른 답변 부탁드려요.,배송문의
TR01355,문의드립니다. 두 개 주문 중 하나만 취소했는데 환불액 계산이 맞는지 봐주세요. 확인 부탁드립니다.,환불
TR01356,수고 많으세요. 이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요.,상품정보
TR01357,수고 많으세요. 오프라인 매장도 있나요? 직접 보고 사고 싶어서요. 확인 부탁드립니다.,기타
TR01358,수고 많으세요. 키 170인데 이 바지 기장이 어느 정도 올까요?,상품정보
TR01359,로그인하면 자꾸 다른 사람 정보가 떠요. 계정이 섞인 것 같아요. 확인 부탁드립니다.,회원멤버십
TR01360,수고 많으세요. 주문한 것과 다른 상품이 와서 반품 신청하고 싶어요.,반품
TR01361,이 가방에 13인치 노트북이 들어가는 크기인가요?,상품정보
TR01362,안녕하세요. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요?,상품정보
TR01363,수고 많으세요. 옵션을 잘못 선택해서 다른 사이즈로 바꿔주실 수 있나요? 빠른 답변 부탁드려요.,교환
TR01364,문의드립니다. 옵션을 잘못 선택해서 다른 사이즈로 바꿔주실 수 있나요? 감사합니다.,교환
TR01365,안녕하세요. 할부로 결제하고 싶은데 몇 개월까지 무이자 되나요? 확인 부탁드립니다.,주문결제
TR01366,이 운동화 쿠션감이 좋은 편인가요? 오래 걸어도 편한지요. 빠른 답변 부탁드려요.,상품정보
TR01367,문의드립니다. 다음 입고 물량은 언제쯤 풀리는지 대략이라도 알 수 있을까요? 확인 부탁드립니다.,재입고
TR01368,안녕하세요. 사이즈 하나만 품절인데 그것만 재입고 되나요?,재입고
TR01369,수고 많으세요. 구성품 중 하나가 빠져서 왔는데 이 경우도 반품되나요? 확인 부탁드립니다.,반품
TR01370,수고 많으세요. 적립금하고 쿠폰을 같은 주문에 둘 다 쓸 수 있나요? 확인 부탁드립니다.,회원멤버십
TR01371,수고 많으세요. 예약구매로 결제했는데 언제 실제로 청구되나요?,주문결제
TR01372,문의드립니다. 무통장으로 결제했는데 환불은 어느 계좌로 받게 되나요?,환불
TR01373,문의드립니다. 색상이 화면이랑 너무 달라서 반품할게요. 확인 부탁드립니다.,반품
TR01374,문의드립니다. 반품 다 됐는데 배송비가 차감돼서 환불됐네요. 왜 그런가요? 확인 부탁드립니다.,환불
TR01375,환불 처리 상태를 어디서 확인할 수 있나요? 감사합니다.,환불
TR01376,단순 변심 반품인데 반품 배송비가 얼마나 차감되나요?,반품
TR01377,수고 많으세요. 구매한 상품으로 콘텐츠 만들어도 저작권 문제 없나요?,기타
TR01378,문의드립니다. 받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요?,반품
TR01379,안녕하세요. 법인카드로 결제하면 지출증빙용 영수증도 따로 받을 수 있나요?,주문결제
TR01380,문의드립니다. 현금영수증 발급된 건인데 환불하면 그것도 취소되나요? 빠른 답변 부탁드려요.,환불
TR01381,문의드립니다. 이메일 수신 동의를 바꾸고 싶은데 어디서 설정하나요?,회원멤버십
TR01382,수고 많으세요. 결제는 됐는데 재고가 없다고 다시 연락이 왔어요. 어떻게 되나요?,주문결제
TR01383,환불 계좌를 바꾸고 싶은데 어떻게 하나요? 빠른 답변 부탁드려요.,환불
TR01384,수고 많으세요. 제품에 하자가 있어서 반품하려는데 회수는 언제 오나요? 빠른 답변 부탁드려요.,반품
TR01385,수고 많으세요. 단순 변심인데 반품 가능한가요? 배송비는 제가 부담하는 거죠?,반품
TR01386,생일 쿠폰 발급된다고 했는데 아직 안 들어왔어요.,회원멤버십
TR01387,안녕하세요. 주문번호로 실시간 배송 위치 확인할 수 있는 링크 있을까요? 감사합니다.,배송문의
TR01388,안녕하세요. 장바구니에서 결제하려는데 자꾸 오류 페이지로 넘어가요. 빠른 답변 부탁드려요.,주문결제
TR01389,수고 많으세요. 기부 캠페인 참여하려면 어떻게 하면 되나요?,기타
TR01390,수고 많으세요. 다음 입고 물량은 언제쯤 풀리는지 대략이라도 알 수 있을까요?,재입고
TR01391,배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요? 감사합니다.,배송문의
TR01392,받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요? 감사합니다.,반품
TR01393,수고 많으세요. 장바구니에 잘못 담긴 게 결제돼서 바로 취소하려고요. 빠른 답변 부탁드려요.,취소
TR01394,안녕하세요. 비밀번호가 기억이 안 나서 로그인을 못 하겠어요. 확인 부탁드립니다.,회원멤버십
TR01395,안녕하세요. 주문할 때 부재중이라 편의점 픽업으로 바꿀 수 있나요? 확인 부탁드립니다.,배송문의
TR01396,버튼이 하나 빠져 있어서 새것으로 교환 요청드려요. 빠른 답변 부탁드려요.,교환
TR01397,수고 많으세요. 주문한 상품 중에 하나만 빼고 나머지는 취소하고 싶어요. 확인 부탁드립니다.,취소
TR01398,문의드립니다. 두 개 주문 중 하나만 취소했는데 환불액 계산이 맞는지 봐주세요.,환불
TR01399,문의드립니다. 분명 어제 발송됐다는데 송장 추적이 아직도 집화처리에 멈춰 있어요. 확인 부탁드립니다.,배송문의
TR01400,사이즈 하나만 품절인데 그것만 재입고 되나요? 감사합니다.,재입고
TR01401,문의드립니다. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요? 빠른 답변 부탁드려요.,상품정보
TR01402,수고 많으세요. 받은 색상이 칙칙해서 사진 속 색상 옵션으로 바꾸고 싶어요. 확인 부탁드립니다.,교환
TR01403,인덕션에서도 사용 가능한가요? 가스레인지 전용인가요?,상품정보
TR01404,"안녕하세요. 반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요?",반품
TR01405,문의드립니다. 이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요. 확인 부탁드립니다.,상품정보
TR01406,이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요. 감사합니다.,상품정보
TR01407,안녕하세요. 신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요. 빠른 답변 부탁드려요.,교환
TR01408,문의드립니다. 받는 사람 이름을 다르게 적었는데 그대로 배송되나요?,배송문의
TR01409,제품에 하자가 있어서 반품하려는데 회수는 언제 오나요? 빠른 답변 부탁드려요.,반품
TR01410,같은 상품 다른 색상으로 교환도 되나요? 빠른 답변 부탁드려요.,교환
TR01411,수고 많으세요. 환불 처리됐다고 문자 왔는데 통장에 아직 안 들어왔어요.,환불
TR01412,수고 많으세요. 반품 다 됐는데 배송비가 차감돼서 환불됐네요. 왜 그런가요? 빠른 답변 부탁드려요.,환불
TR01413,수고 많으세요. 보증 기간이 얼마이고 AS는 어디서 받나요? 빠른 답변 부탁드려요.,상품정보
TR01414,문의드립니다. 재입고됐다고 알림 받고 들어왔는데 벌써 또 품절이네요. 빠른 답변 부탁드려요.,재입고
TR01415,문의드립니다. 환불 처리 상태를 어디서 확인할 수 있나요?,환불
TR01416,수고 많으세요. 알러지가 있는데 소재에 라텍스나 금속 성분 들어가나요?,상품정보
TR01417,문의드립니다. 휴면계정으로 전환됐다는데 다시 활성화하려면 어떻게 하나요? 빠른 답변 부탁드려요.,회원멤버십
TR01418,수고 많으세요. 결제 취소 요청한 금액이 일부만 환불됐어요. 나머지는요? 확인 부탁드립니다.,환불
TR01419,안녕하세요. 분명 어제 발송됐다는데 송장 추적이 아직도 집화처리에 멈춰 있어요. 확인 부탁드립니다.,배송문의
TR01420,수고 많으세요. 지금 취소 누르면 적립금이랑 쿠폰은 다시 복구되나요? 감사합니다.,취소
TR01421,문의드립니다. 오늘 도착 예정이라고 떴는데 아직도 안 왔어요. 몇 시쯤 와요? 감사합니다.,배송문의
TR01422,문의드립니다. 사이즈 하나만 품절인데 그것만 재입고 되나요? 빠른 답변 부탁드려요.,재입고
TR01423,문의드립니다. 배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요? 감사합니다.,배송문의
TR01424,배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요?,배송문의
TR01425,고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요?,기타
TR01426,안녕하세요. 받자마자 깨져 있어서 반품하려고 하는데 사진 보내드릴까요? 감사합니다.,반품
TR01427,수고 많으세요. 선물받은 상품인데 영수증 없이도 반품할 수 있나요? 감사합니다.,반품
TR01428,이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요. 확인 부탁드립니다.,상품정보
TR01429,문의드립니다. 첫 구매 할인 코드를 넣었는데 적용이 안 되네요. 만료된 건가요? 감사합니다.,주문결제
TR01430,안녕하세요. 배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요? 빠른 답변 부탁드려요.,배송문의
TR01431,문의드립니다. 전에 쓰던 제품이랑 호환되는 규격인지 확인하고 싶어요. 확인 부탁드립니다.,상품정보
TR01432,수고 많으세요. 주말에도 배송되나요? 토요일에 받아야 해서요. 감사합니다.,배송문의
TR01433,수고 많으세요. 버튼이 하나 빠져 있어서 새것으로 교환 요청드려요. 빠른 답변 부탁드려요.,교환
TR01434,수고 많으세요. 택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요. 감사합니다.,반품
TR01435,결제일이랑 환불일이 다른 달인데 카드값에 어떻게 반영돼요? 확인 부탁드립니다.,환불
